41,67,957464,318594,29240,22558,15275,16748372,14338,6863,1
41,67,957464,318594,29240,22558,15275,16748372,14338,6863,1
41,67,957464,318594,29240,22558,15275,16748372,14338,6863,1
41,67,1666286,454256,16771162,54769,100420,225647,12813,4637,1
41,67,1666286,454256,16771162,54769,100420,225647,12813,4637,1
41,67,1666286,454256,16771162,54769,100420,225647,12813,4637,1
41,67,1666286,454256,16771162,54769,100420,225647,12813,4637,1
41,67,1666286,454256,16771162,54769,100420,225647,12813,4637,1
41,67,1666286,454256,16771162,54769,100420,225647,12813,4637,1
41,67,1666286,454256,16771162,54769,100420,225647,12813,4637,1
41,67,1666286,454256,16771162,54769,100420,225647,12813,4637,1
0,0,2343723,520482,12623,24455,29890,68207,9267,1754,1
0,0,2343723,520482,12623,24455,29890,68207,9267,1754,1
0,0,2343723,520482,12623,24455,29890,68207,9267,1754,1
0,0,2343723,520482,12623,24455,29890,68207,9267,1754,1
0,0,941532,31767,8394,5974,8271,6045,3888,1704,1
0,0,941532,31767,8394,5974,8271,6045,3888,1704,1
0,0,941532,31767,8394,5974,8271,6045,3888,1704,1
0,0,941532,31767,8394,5974,8271,6045,3888,1704,1
0,0,941532,31767,8394,5974,8271,6045,3888,1704,1
0,0,941532,31767,8394,5974,8271,6045,3888,1704,1
0,0,941532,31767,8394,5974,8271,6045,3888,1704,1
0,0,941532,31767,8394,5974,8271,6045,3888,1704,1
0,0,941532,31767,8394,5974,8271,6045,3888,1704,1
0,0,1315575,211654,25542,16770794,23275,66776,16751046,11328,1
0,0,1315575,211654,25542,16770794,23275,66776,16751046,11328,1
0,0,1315575,211654,25542,16770794,23275,66776,16751046,11328,1
0,0,1315575,211654,25542,16770794,23275,66776,16751046,11328,1
0,0,1315575,211654,25542,16770794,23275,66776,16751046,11328,1
0,0,2972703,927952,129755,653657,122925,405512,177801,50074,1
0,0,2972703,927952,129755,653657,122925,405512,177801,50074,1
0,0,2972703,927952,129755,653657,122925,405512,177801,50074,1
0,0,2972703,927952,129755,653657,122925,405512,177801,50074,1
0,0,2972703,927952,129755,653657,122925,405512,177801,50074,1
0,0,810033,21344,15125,5490,5326,4601,1223,810,1
0,0,810033,21344,15125,5490,5326,4601,1223,810,1
0,0,810033,21344,15125,5490,5326,4601,1223,810,1
0,0,1120846,114204,110200,214248,56395,288895,16771885,21145,1
0,0,1120846,114204,110200,214248,56395,288895,16771885,21145,1
0,0,1120846,114204,110200,214248,56395,288895,16771885,21145,1
0,0,1726128,431834,8707,16774183,16770493,79227,7304,6511,1
0,0,1726128,431834,8707,16774183,16770493,79227,7304,6511,1
0,0,1726128,431834,8707,16774183,16770493,79227,7304,6511,1
0,0,717468,75916,9737,8320,5034,16747884,5506,2668,1
0,0,717468,75916,9737,8320,5034,16747884,5506,2668,1
0,0,717468,75916,9737,8320,5034,16747884,5506,2668,1
0,0,717468,75916,9737,8320,5034,16747884,5506,2668,1
0,0,717468,75916,9737,8320,5034,16747884,5506,2668,1
0,0,717468,75916,9737,8320,5034,16747884,5506,2668,1
0,0,1336819,16750344,28197,17609,16300,14618,12239,4086,1
0,0,1336819,16750344,28197,17609,16300,14618,12239,4086,1
0,0,1336819,16750344,28197,17609,16300,14618,12239,4086,1
0,0,1336819,16750344,28197,17609,16300,14618,12239,4086,1
0,0,1336819,16750344,28197,17609,16300,14618,12239,4086,1
0,0,1336819,16750344,28197,17609,16300,14618,12239,4086,1
0,0,1609352,19860,1213,6962,10975,11443,1462,867,1
0,0,1609352,19860,1213,6962,10975,11443,1462,867,1
0,0,1609352,19860,1213,6962,10975,11443,1462,867,1
0,0,1609352,19860,1213,6962,10975,11443,1462,867,1
0,0,1609352,19860,1213,6962,10975,11443,1462,867,1
0,0,1609352,19860,1213,6962,10975,11443,1462,867,1
0,0,1009333,62163,6278,21043,21672,20832,8414,4713,1
0,0,1009333,62163,6278,21043,21672,20832,8414,4713,1
0,0,1009333,62163,6278,21043,21672,20832,8414,4713,1
0,0,1009333,62163,6278,21043,21672,20832,8414,4713,1
0,0,1009333,62163,6278,21043,21672,20832,8414,4713,1
0,0,1134908,76815,16749802,69053,70182,83055,16751672,22366,1
0,0,1134908,76815,16749802,69053,70182,83055,16751672,22366,1
0,0,1134908,76815,16749802,69053,70182,83055,16751672,22366,1
0,0,1134908,76815,16749802,69053,70182,83055,16751672,22366,1
0,0,1134908,76815,16749802,69053,70182,83055,16751672,22366,1
0,0,1134908,76815,16749802,69053,70182,83055,16751672,22366,1
0,0,1134908,76815,16749802,69053,70182,83055,16751672,22366,1
0,0,1134908,76815,16749802,69053,70182,83055,16751672,22366,1
0,0,1217185,139660,16763035,16763646,16756535,18137,8865,5128,1
0,0,1217185,139660,16763035,16763646,16756535,18137,8865,5128,1
0,0,1217185,139660,16763035,16763646,16756535,18137,8865,5128,1
0,0,1842560,103409,60579,53888,21891,16774339,6618,2218,1
0,0,1842560,103409,60579,53888,21891,16774339,6618,2218,1
0,0,1842560,103409,60579,53888,21891,16774339,6618,2218,1
0,0,1842560,103409,60579,53888,21891,16774339,6618,2218,1
0,0,1903530,39369,22332,26034,10602,22195,7733,8130,1
0,0,1903530,39369,22332,26034,10602,22195,7733,8130,1
0,0,1903530,39369,22332,26034,10602,22195,7733,8130,1
0,0,1903530,39369,22332,26034,10602,22195,7733,8130,1
0,0,1903530,39369,22332,26034,10602,22195,7733,8130,1
0,0,1903530,39369,22332,26034,10602,22195,7733,8130,1
0,0,1903530,39369,22332,26034,10602,22195,7733,8130,1
0,0,915703,151984,13797,26026,30832,18639,5110,4187,1
0,0,915703,151984,13797,26026,30832,18639,5110,4187,1
0,0,915703,151984,13797,26026,30832,18639,5110,4187,1
0,0,915703,151984,13797,26026,30832,18639,5110,4187,1
0,0,915703,151984,13797,26026,30832,18639,5110,4187,1
0,0,3040088,16774968,88113,41744,16761859,31982,14007,6942,1
0,0,3040088,16774968,88113,41744,16761859,31982,14007,6942,1
0,0,3040088,16774968,88113,41744,16761859,31982,14007,6942,1
0,0,824214,30920,16777197,707,4060,3799,241,16777100,1
0,0,824214,30920,16777197,707,4060,3799,241,16777100,1
0,0,824214,30920,16777197,707,4060,3799,241,16777100,1
0,0,824214,30920,16777197,707,4060,3799,241,16777100,1
0,0,824214,30920,16777197,707,4060,3799,241,16777100,1
0,0,824214,30920,16777197,707,4060,3799,241,16777100,1
0,0,824214,30920,16777197,707,4060,3799,241,16777100,1
0,0,824214,30920,16777197,707,4060,3799,241,16777100,1
0,0,709770,227528,24228,16754381,22641,23586,7487,1733,1
0,0,709770,227528,24228,16754381,22641,23586,7487,1733,1
0,0,709770,227528,24228,16754381,22641,23586,7487,1733,1
0,0,709770,227528,24228,16754381,22641,23586,7487,1733,1
0,0,709770,227528,24228,16754381,22641,23586,7487,1733,1
0,0,585005,10554,9322,3851,12108,5428,8316,6174,1
0,0,585005,10554,9322,3851,12108,5428,8316,6174,1
0,0,585005,10554,9322,3851,12108,5428,8316,6174,1
0,0,585005,10554,9322,3851,12108,5428,8316,6174,1
0,0,337048,16763974,14580,27376,10988,11348,8120,4649,1
0,0,337048,16763974,14580,27376,10988,11348,8120,4649,1
0,0,337048,16763974,14580,27376,10988,11348,8120,4649,1
0,0,337048,16763974,14580,27376,10988,11348,8120,4649,1
0,0,337048,16763974,14580,27376,10988,11348,8120,4649,1
0,0,2041166,608083,290896,1373046,68961,365194,272353,102581,1
0,0,2041166,608083,290896,1373046,68961,365194,272353,102581,1
0,0,2041166,608083,290896,1373046,68961,365194,272353,102581,1
0,0,2041166,608083,290896,1373046,68961,365194,272353,102581,1
0,0,2041166,608083,290896,1373046,68961,365194,272353,102581,1
0,0,888873,84999,6015,55287,39715,32547,5532,8879,1
0,0,888873,84999,6015,55287,39715,32547,5532,8879,1
0,0,888873,84999,6015,55287,39715,32547,5532,8879,1
0,0,1557055,279695,131637,16756753,16758922,68746,16745644,7964,1
0,0,1557055,279695,131637,16756753,16758922,68746,16745644,7964,1
0,0,1557055,279695,131637,16756753,16758922,68746,16745644,7964,1
0,0,1557055,279695,131637,16756753,16758922,68746,16745644,7964,1
0,0,1557055,279695,131637,16756753,16758922,68746,16745644,7964,1
0,0,576719,100376,16753615,16752853,21078,16748420,26123,20768,1
0,0,576719,100376,16753615,16752853,21078,16748420,26123,20768,1
0,0,576719,100376,16753615,16752853,21078,16748420,26123,20768,1
0,0,576719,100376,16753615,16752853,21078,16748420,26123,20768,1
0,0,715317,16748619,3645,5821,10142,11572,1763,704,1
0,0,715317,16748619,3645,5821,10142,11572,1763,704,1
0,0,715317,16748619,3645,5821,10142,11572,1763,704,1
0,0,715317,16748619,3645,5821,10142,11572,1763,704,1
0,0,715317,16748619,3645,5821,10142,11572,1763,704,1
0,0,715317,16748619,3645,5821,10142,11572,1763,704,1
0,0,447637,22909,421,16750532,9801,10118,1964,1243,1
0,0,447637,22909,421,16750532,9801,10118,1964,1243,1
0,0,447637,22909,421,16750532,9801,10118,1964,1243,1
0,0,547899,22333,6899,12767,2660,11521,4648,2825,1
0,0,547899,22333,6899,12767,2660,11521,4648,2825,1
0,0,547899,22333,6899,12767,2660,11521,4648,2825,1
0,0,547899,22333,6899,12767,2660,11521,4648,2825,1
0,0,547899,22333,6899,12767,2660,11521,4648,2825,1
0,0,1780054,179676,16773928,16761860,140364,36124,11766,3621,1
0,0,1780054,179676,16773928,16761860,140364,36124,11766,3621,1
0,0,1780054,179676,16773928,16761860,140364,36124,11766,3621,1
0,0,1780054,179676,16773928,16761860,140364,36124,11766,3621,1
0,0,1780054,179676,16773928,16761860,140364,36124,11766,3621,1
0,0,1780054,179676,16773928,16761860,140364,36124,11766,3621,1
0,0,1780054,179676,16773928,16761860,140364,36124,11766,3621,1
0,0,448900,9284,1870,18901,4537,8423,5742,3086,1
0,0,448900,9284,1870,18901,4537,8423,5742,3086,1
0,0,448900,9284,1870,18901,4537,8423,5742,3086,1
0,0,2575708,631418,6106,16768749,81103,51314,8571,11496,1
0,0,2575708,631418,6106,16768749,81103,51314,8571,11496,1
0,0,2575708,631418,6106,16768749,81103,51314,8571,11496,1
0,0,2575708,631418,6106,16768749,81103,51314,8571,11496,1
0,0,2575708,631418,6106,16768749,81103,51314,8571,11496,1
0,0,2575708,631418,6106,16768749,81103,51314,8571,11496,1
0,0,2575708,631418,6106,16768749,81103,51314,8571,11496,1
0,0,1800613,84298,32385,11372,26824,8885,7713,2529,1
0,0,1800613,84298,32385,11372,26824,8885,7713,2529,1
0,0,1800613,84298,32385,11372,26824,8885,7713,2529,1
0,0,1800613,84298,32385,11372,26824,8885,7713,2529,1
0,0,1800613,84298,32385,11372,26824,8885,7713,2529,1
0,0,1129724,212702,27914,19320,16759565,18692,4019,4967,1
0,0,1129724,212702,27914,19320,16759565,18692,4019,4967,1
0,0,1129724,212702,27914,19320,16759565,18692,4019,4967,1
0,0,1129724,212702,27914,19320,16759565,18692,4019,4967,1
0,0,1129724,212702,27914,19320,16759565,18692,4019,4967,1
0,0,1129724,212702,27914,19320,16759565,18692,4019,4967,1
0,0,621436,16770868,12012,7332,10069,22176,2007,625,1
0,0,621436,16770868,12012,7332,10069,22176,2007,625,1
0,0,621436,16770868,12012,7332,10069,22176,2007,625,1
0,0,621436,16770868,12012,7332,10069,22176,2007,625,1
0,0,621436,16770868,12012,7332,10069,22176,2007,625,1
0,0,1098921,16766669,9681,27697,16749561,20150,3325,1639,1
0,0,1098921,16766669,9681,27697,16749561,20150,3325,1639,1
0,0,1098921,16766669,9681,27697,16749561,20150,3325,1639,1
0,0,1098921,16766669,9681,27697,16749561,20150,3325,1639,1
0,0,1642429,16762715,27509,21792,9015,28232,4305,1649,1
0,0,1642429,16762715,27509,21792,9015,28232,4305,1649,1
0,0,1642429,16762715,27509,21792,9015,28232,4305,1649,1
0,0,1642429,16762715,27509,21792,9015,28232,4305,1649,1
0,0,1642429,16762715,27509,21792,9015,28232,4305,1649,1
0,0,1543331,83831,16761303,20533,14224,8978,1717,3662,1
0,0,1543331,83831,16761303,20533,14224,8978,1717,3662,1
0,0,1543331,83831,16761303,20533,14224,8978,1717,3662,1
0,0,1543331,83831,16761303,20533,14224,8978,1717,3662,1
0,0,1543331,83831,16761303,20533,14224,8978,1717,3662,1
0,0,743838,16750905,4757,4850,8181,6026,3915,634,1
0,0,743838,16750905,4757,4850,8181,6026,3915,634,1
0,0,743838,16750905,4757,4850,8181,6026,3915,634,1
0,0,743838,16750905,4757,4850,8181,6026,3915,634,1
0,0,743838,16750905,4757,4850,8181,6026,3915,634,1
0,0,598646,70965,15604,16758531,8789,14728,3913,5234,1
0,0,598646,70965,15604,16758531,8789,14728,3913,5234,1
0,0,598646,70965,15604,16758531,8789,14728,3913,5234,1
0,0,598646,70965,15604,16758531,8789,14728,3913,5234,1
0,0,598646,70965,15604,16758531,8789,14728,3913,5234,1
0,0,1238782,16772486,10913,12904,7223,4176,1459,927,1
0,0,1238782,16772486,10913,12904,7223,4176,1459,927,1
0,0,1238782,16772486,10913,12904,7223,4176,1459,927,1
0,0,1238782,16772486,10913,12904,7223,4176,1459,927,1
0,0,1238782,16772486,10913,12904,7223,4176,1459,927,1
0,0,1238782,16772486,10913,12904,7223,4176,1459,927,1
0,0,1687836,359851,16759394,16747381,22967,20209,11222,5763,1
0,0,1687836,359851,16759394,16747381,22967,20209,11222,5763,1
0,0,1687836,359851,16759394,16747381,22967,20209,11222,5763,1
0,0,1687836,359851,16759394,16747381,22967,20209,11222,5763,1
48,66,507013,70174,8475,8028,20232,9306,1739,670,1
48,66,507013,70174,8475,8028,20232,9306,1739,670,1
48,66,507013,70174,8475,8028,20232,9306,1739,670,1
48,66,507013,70174,8475,8028,20232,9306,1739,670,1
48,66,507013,70174,8475,8028,20232,9306,1739,670,1
48,66,507013,70174,8475,8028,20232,9306,1739,670,1
48,66,507013,70174,8475,8028,20232,9306,1739,670,1
48,66,279128,8164,1645,2124,4857,2125,556,16777099,1
48,66,207942,16745030,4972,6674,1453,2521,1997,1180,1
48,66,207942,16745030,4972,6674,1453,2521,1997,1180,1
48,66,207942,16745030,4972,6674,1453,2521,1997,1180,1
48,66,207942,16745030,4972,6674,1453,2521,1997,1180,1
64,53,16766621,11505,2798,4378,2622,1932,170,463,1
64,53,16766621,11505,2798,4378,2622,1932,170,463,1
64,53,16766621,11505,2798,4378,2622,1932,170,463,1
64,53,16766621,11505,2798,4378,2622,1932,170,463,1
64,53,16766621,11505,2798,4378,2622,1932,170,463,1
64,53,16766621,11505,2798,4378,2622,1932,170,463,1
64,53,1506172,62250,17640,16387,8813,7015,1941,541,1
64,53,1506172,62250,17640,16387,8813,7015,1941,541,1
64,53,1506172,62250,17640,16387,8813,7015,1941,541,1
64,53,1506172,62250,17640,16387,8813,7015,1941,541,1
64,53,619272,44535,14323,1845,3031,5475,3095,2278,1
64,53,619272,44535,14323,1845,3031,5475,3095,2278,1
64,53,619272,44535,14323,1845,3031,5475,3095,2278,1
64,53,619272,44535,14323,1845,3031,5475,3095,2278,1
64,53,1977292,461984,62466,149889,144507,63866,16750922,19460,1
64,53,1977292,461984,62466,149889,144507,63866,16750922,19460,1
64,53,1977292,461984,62466,149889,144507,63866,16750922,19460,1
64,53,1977292,461984,62466,149889,144507,63866,16750922,19460,1
64,53,1977292,461984,62466,149889,144507,63866,16750922,19460,1
64,53,1977292,461984,62466,149889,144507,63866,16750922,19460,1
64,53,1004107,231055,3305,16753393,16772791,16775095,2413,6446,1
64,53,1004107,231055,3305,16753393,16772791,16775095,2413,6446,1
64,53,1004107,231055,3305,16753393,16772791,16775095,2413,6446,1
64,53,1004107,231055,3305,16753393,16772791,16775095,2413,6446,1
64,53,1004107,231055,3305,16753393,16772791,16775095,2413,6446,1
43,35,513694,72867,8496,622,5715,4432,947,1155,1
43,35,513694,72867,8496,622,5715,4432,947,1155,1
43,35,513694,72867,8496,622,5715,4432,947,1155,1
43,35,513694,72867,8496,622,5715,4432,947,1155,1
38,35,165155,16757656,19811,12794,5548,6201,1988,2208,1
38,35,165155,16757656,19811,12794,5548,6201,1988,2208,1
38,35,165155,16757656,19811,12794,5548,6201,1988,2208,1
38,35,165155,16757656,19811,12794,5548,6201,1988,2208,1
38,35,165155,16757656,19811,12794,5548,6201,1988,2208,1
38,35,560429,16769153,6919,19537,9109,7985,1386,390,1
38,35,560429,16769153,6919,19537,9109,7985,1386,390,1
38,35,560429,16769153,6919,19537,9109,7985,1386,390,1
38,35,560429,16769153,6919,19537,9109,7985,1386,390,1
38,35,560429,16769153,6919,19537,9109,7985,1386,390,1
38,35,16766277,16757228,13803,11655,6472,3175,1274,483,1
38,35,16766277,16757228,13803,11655,6472,3175,1274,483,1
38,35,16766277,16757228,13803,11655,6472,3175,1274,483,1
38,35,16766277,16757228,13803,11655,6472,3175,1274,483,1
38,35,16766277,16757228,13803,11655,6472,3175,1274,483,1
38,35,16766277,16757228,13803,11655,6472,3175,1274,483,1
38,35,16766277,16757228,13803,11655,6472,3175,1274,483,1
38,35,16766277,16757228,13803,11655,6472,3175,1274,483,1
38,35,1129266,433008,203743,96805,89557,24311,17298,7408,1
38,35,1129266,433008,203743,96805,89557,24311,17298,7408,1
38,35,1129266,433008,203743,96805,89557,24311,17298,7408,1
38,35,1129266,433008,203743,96805,89557,24311,17298,7408,1
10,57,673321,96660,17974,81542,24785,9084,2285,2135,1
10,57,673321,96660,17974,81542,24785,9084,2285,2135,1
10,57,673321,96660,17974,81542,24785,9084,2285,2135,1
21,64,576765,212477,136306,16755419,25947,16761237,19365,9184,1
21,64,576765,212477,136306,16755419,25947,16761237,19365,9184,1
51,63,1014649,79369,6608,1487,8114,8244,3562,1670,1
51,63,1014649,79369,6608,1487,8114,8244,3562,1670,1
51,63,1014649,79369,6608,1487,8114,8244,3562,1670,1
51,63,319603,894,170,323,346,392,16777205,88,1
51,63,319603,894,170,323,346,392,16777205,88,1
51,63,319603,894,170,323,346,392,16777205,88,1
51,63,319603,894,170,323,346,392,16777205,88,1
51,63,319603,894,170,323,346,392,16777205,88,1
34,48,1057229,405557,73366,22976,11634,23825,9994,3964,1
34,48,1057229,405557,73366,22976,11634,23825,9994,3964,1
34,48,1057229,405557,73366,22976,11634,23825,9994,3964,1
34,48,1057229,405557,73366,22976,11634,23825,9994,3964,1
34,48,1476399,87327,16761401,19420,31722,16756398,12403,3512,1
34,48,1476399,87327,16761401,19420,31722,16756398,12403,3512,1
34,48,1476399,87327,16761401,19420,31722,16756398,12403,3512,1
34,48,953682,167708,9744,82617,16750738,83325,18991,5275,1
34,48,953682,167708,9744,82617,16750738,83325,18991,5275,1
34,48,953682,167708,9744,82617,16750738,83325,18991,5275,1
34,48,953682,167708,9744,82617,16750738,83325,18991,5275,1
34,48,363711,7072,2876,1564,2015,964,247,210,1
34,48,363711,7072,2876,1564,2015,964,247,210,1
34,48,363711,7072,2876,1564,2015,964,247,210,1
34,48,363711,7072,2876,1564,2015,964,247,210,1
34,48,363711,7072,2876,1564,2015,964,247,210,1
34,48,363711,7072,2876,1564,2015,964,247,210,1
34,48,363711,7072,2876,1564,2015,964,247,210,1
75,17,802810,245902,16746882,12270,16752817,16763892,26190,13343,1
75,17,802810,245902,16746882,12270,16752817,16763892,26190,13343,1
57,8,16750721,13864,945,4782,3357,1568,1501,451,1
57,8,16750721,13864,945,4782,3357,1568,1501,451,1
57,8,16750721,13864,945,4782,3357,1568,1501,451,1
57,8,16750721,13864,945,4782,3357,1568,1501,451,1
57,8,16750721,13864,945,4782,3357,1568,1501,451,1
57,8,16750721,13864,945,4782,3357,1568,1501,451,1
63,20,120347,16751462,470,12706,14773,6567,4747,2864,1
63,20,120347,16751462,470,12706,14773,6567,4747,2864,1
63,20,120347,16751462,470,12706,14773,6567,4747,2864,1
100,44,1155716,30860,16752854,20826,10709,17295,13893,3420,1
100,44,1155716,30860,16752854,20826,10709,17295,13893,3420,1
100,44,1155716,30860,16752854,20826,10709,17295,13893,3420,1
100,44,1155716,30860,16752854,20826,10709,17295,13893,3420,1
100,44,1155716,30860,16752854,20826,10709,17295,13893,3420,1
100,44,1155716,30860,16752854,20826,10709,17295,13893,3420,1
100,44,697766,16748658,1518,4708,2541,1207,1905,1001,1
100,44,697766,16748658,1518,4708,2541,1207,1905,1001,1
100,44,697766,16748658,1518,4708,2541,1207,1905,1001,1
100,44,697766,16748658,1518,4708,2541,1207,1905,1001,1
100,44,697766,16748658,1518,4708,2541,1207,1905,1001,1
100,44,697766,16748658,1518,4708,2541,1207,1905,1001,1
100,44,697766,16748658,1518,4708,2541,1207,1905,1001,1
63,63,469921,88748,17942,24482,13963,4199,2286,755,1
63,63,469921,88748,17942,24482,13963,4199,2286,755,1
63,63,469921,88748,17942,24482,13963,4199,2286,755,1
63,63,469921,88748,17942,24482,13963,4199,2286,755,1
63,63,469921,88748,17942,24482,13963,4199,2286,755,1
63,63,469921,88748,17942,24482,13963,4199,2286,755,1
63,63,469921,88748,17942,24482,13963,4199,2286,755,1
54,60,380230,227221,16750270,16750885,16753523,16149,10808,8674,1
54,60,380230,227221,16750270,16750885,16753523,16149,10808,8674,1
54,60,380230,227221,16750270,16750885,16753523,16149,10808,8674,1
54,60,380230,227221,16750270,16750885,16753523,16149,10808,8674,1
54,60,380230,227221,16750270,16750885,16753523,16149,10808,8674,1
37,53,1629306,271330,19850,25039,16757923,20295,5240,5365,1
37,53,1629306,271330,19850,25039,16757923,20295,5240,5365,1
37,53,1629306,271330,19850,25039,16757923,20295,5240,5365,1
37,27,41886,17357,1914,2942,3176,4334,666,476,1
37,27,41886,17357,1914,2942,3176,4334,666,476,1
37,27,41886,17357,1914,2942,3176,4334,666,476,1
37,27,732987,8377,3088,3650,3302,974,147,340,1
37,27,732987,8377,3088,3650,3302,974,147,340,1
37,27,732987,8377,3088,3650,3302,974,147,340,1
37,27,732987,8377,3088,3650,3302,974,147,340,1
37,27,732987,8377,3088,3650,3302,974,147,340,1
63,40,902605,25960,23485,11232,7808,6111,2251,1599,1
63,40,902605,25960,23485,11232,7808,6111,2251,1599,1
91,50,776813,11878,7602,10202,14376,6908,3189,405,1
91,50,776813,11878,7602,10202,14376,6908,3189,405,1
91,50,776813,11878,7602,10202,14376,6908,3189,405,1
91,50,776813,11878,7602,10202,14376,6908,3189,405,1
97,57,342057,138972,15803,23248,7502,14862,7193,2637,1
97,57,342057,138972,15803,23248,7502,14862,7193,2637,1
97,57,342057,138972,15803,23248,7502,14862,7193,2637,1
97,57,342057,138972,15803,23248,7502,14862,7193,2637,1
97,57,69469,4686,4337,1451,2285,1524,582,16777098,1
97,57,69469,4686,4337,1451,2285,1524,582,16777098,1
97,57,69469,4686,4337,1451,2285,1524,582,16777098,1
97,57,69469,4686,4337,1451,2285,1524,582,16777098,1
97,57,69469,4686,4337,1451,2285,1524,582,16777098,1
75,84,393147,3550,4714,1223,983,466,279,16777108,1
75,84,393147,3550,4714,1223,983,466,279,16777108,1
75,84,393147,3550,4714,1223,983,466,279,16777108,1
75,84,393147,3550,4714,1223,983,466,279,16777108,1
75,84,393147,3550,4714,1223,983,466,279,16777108,1
63,64,277117,16764197,11324,4886,5699,4154,2890,1754,1
63,64,277117,16764197,11324,4886,5699,4154,2890,1754,1
63,64,277117,16764197,11324,4886,5699,4154,2890,1754,1
63,64,277117,16764197,11324,4886,5699,4154,2890,1754,1
63,64,277117,16764197,11324,4886,5699,4154,2890,1754,1
63,64,277117,16764197,11324,4886,5699,4154,2890,1754,1
63,64,277117,16764197,11324,4886,5699,4154,2890,1754,1
54,53,837354,228175,16747703,30041,16767107,16750024,17687,8079,1
54,53,837354,228175,16747703,30041,16767107,16750024,17687,8079,1
54,53,837354,228175,16747703,30041,16767107,16750024,17687,8079,1
54,53,837354,228175,16747703,30041,16767107,16750024,17687,8079,1
54,53,837354,228175,16747703,30041,16767107,16750024,17687,8079,1
54,53,837354,228175,16747703,30041,16767107,16750024,17687,8079,1
54,69,158263,22891,20765,6265,9943,4081,2696,1318,1
54,69,158263,22891,20765,6265,9943,4081,2696,1318,1
54,69,158263,22891,20765,6265,9943,4081,2696,1318,1
54,69,158263,22891,20765,6265,9943,4081,2696,1318,1
54,69,158263,22891,20765,6265,9943,4081,2696,1318,1
54,69,158263,22891,20765,6265,9943,4081,2696,1318,1
64,64,257245,16775544,15569,81317,32327,19624,9762,5509,1
64,64,257245,16775544,15569,81317,32327,19624,9762,5509,1
64,64,257245,16775544,15569,81317,32327,19624,9762,5509,1
64,64,257245,16775544,15569,81317,32327,19624,9762,5509,1
64,64,257245,16775544,15569,81317,32327,19624,9762,5509,1
64,64,257245,16775544,15569,81317,32327,19624,9762,5509,1
80,87,333088,16747493,24753,16748758,8605,13039,6642,4918,1
80,87,333088,16747493,24753,16748758,8605,13039,6642,4918,1
74,100,60864,13356,3433,11306,2835,2500,1549,835,1
74,100,60864,13356,3433,11306,2835,2500,1549,835,1
74,100,60864,13356,3433,11306,2835,2500,1549,835,1
74,100,60864,13356,3433,11306,2835,2500,1549,835,1
74,90,152052,32576,8011,3116,2411,3503,403,724,1
74,90,152052,32576,8011,3116,2411,3503,403,724,1
74,90,152052,32576,8011,3116,2411,3503,403,724,1
74,90,152052,32576,8011,3116,2411,3503,403,724,1
74,90,152052,32576,8011,3116,2411,3503,403,724,1
74,90,152052,32576,8011,3116,2411,3503,403,724,1
69,90,649537,16766739,16754853,16745121,28853,14243,6571,7763,1
69,90,649537,16766739,16754853,16745121,28853,14243,6571,7763,1
69,90,649537,16766739,16754853,16745121,28853,14243,6571,7763,1
69,90,649537,16766739,16754853,16745121,28853,14243,6571,7763,1
69,90,649537,16766739,16754853,16745121,28853,14243,6571,7763,1
69,90,649537,16766739,16754853,16745121,28853,14243,6571,7763,1
69,81,408260,85732,32477,16762509,16748382,20851,23780,7435,1
69,81,408260,85732,32477,16762509,16748382,20851,23780,7435,1
69,81,408260,85732,32477,16762509,16748382,20851,23780,7435,1
48,51,1167223,325207,8380,16751690,16747999,16236,10114,4184,1
48,51,1167223,325207,8380,16751690,16747999,16236,10114,4184,1
48,51,1167223,325207,8380,16751690,16747999,16236,10114,4184,1
48,51,1167223,325207,8380,16751690,16747999,16236,10114,4184,1
48,51,1167223,325207,8380,16751690,16747999,16236,10114,4184,1
60,63,515443,16759033,32547,8670,11281,12219,4913,1039,1
60,63,515443,16759033,32547,8670,11281,12219,4913,1039,1
60,63,515443,16759033,32547,8670,11281,12219,4913,1039,1
75,29,58379,4855,256,529,1496,1527,720,16777213,1
75,29,58379,4855,256,529,1496,1527,720,16777213,1
75,29,58379,4855,256,529,1496,1527,720,16777213,1
75,29,58379,4855,256,529,1496,1527,720,16777213,1
69,41,163602,21613,16744400,9573,2347,7565,2873,550,1
69,41,163602,21613,16744400,9573,2347,7565,2873,550,1
69,41,163602,21613,16744400,9573,2347,7565,2873,550,1
69,41,163602,21613,16744400,9573,2347,7565,2873,550,1
100,60,619176,15256,7656,2043,3697,7366,1799,1255,1
100,60,619176,15256,7656,2043,3697,7366,1799,1255,1
88,43,548998,29471,4192,2553,3950,2280,885,599,1
88,43,548998,29471,4192,2553,3950,2280,885,599,1
88,43,548998,29471,4192,2553,3950,2280,885,599,1
88,43,548998,29471,4192,2553,3950,2280,885,599,1
88,43,548998,29471,4192,2553,3950,2280,885,599,1
64,57,269143,185553,17995,16760340,24243,26119,8052,6071,1
64,57,269143,185553,17995,16760340,24243,26119,8052,6071,1
64,57,269143,185553,17995,16760340,24243,26119,8052,6071,1
64,57,269143,185553,17995,16760340,24243,26119,8052,6071,1
64,57,269143,185553,17995,16760340,24243,26119,8052,6071,1
54,35,313631,261072,16767043,68433,67998,32413,16160,9071,1
54,35,313631,261072,16767043,68433,67998,32413,16160,9071,1
54,35,313631,261072,16767043,68433,67998,32413,16160,9071,1
